3078.filming_locations,NULL***,NULL
5932.director,Renn Harlin,Renny Harlin
46.id,tt0074512,tt1836974
2072.id,tt4154765,tt4154756
7360.description,Add a Pylot,Add a Plot
60.id,tt0032484,tt2131532
836.review_count,"51 usre,89 critic","51 user,89 critic"
4510.release_date,13 December r2002 (Turkey),13 December 2002 (Turkey)
4334.release_date,21 December 0212 (USA),21 December 2012 (USA)
5945.id,tt2544427,tt2544472
3964.id,ttx0112715,tt0112715
1999.filming_locations,"Honolullu, O'ahu, Hawaii, USA","Honolulu, O'ahu, Hawaii, USA"
1282.name,Teh Doors,The Doors
1166.language,"English,Sanish","English,Spanish"
3459.casting,"Kerwin Mathews,Jo Morrow,June Thorburn,Lee Patterson,Grégoire Aslan,Basil Sydney,Charles Lloyd Pack,Martin Benson,Mary Ellis,Marian Spencer,Peter Bull,Alec Mango,Sherry Alberoni***","Kerwin Mathews,Jo Morrow,June Thorburn,Lee Patterson,Grégoire Aslan,Basil Sydney,Charles Lloyd Pack,Martin Benson,Mary Ellis,Marian Spencer,Peter Bull,Alec Mango,Sherry Alberoni"
379.name,The Crft,The Craft
62.id,tt0889671,tt0099700
961.id,tt0m241527,tt0241527
6804.country,"US,AUK","USA,UK"
648.duration,9 min,93 min
6074.release_date,21 September 2009 (USA),12 September 2009 (USA)
3374.review_count,"332 suer,129 critic","332 user,129 critic"
2260.director,artin Scorsese,Martin Scorsese
2742.director,uAlan Taylor,Alan Taylor
6832.director,"Jimmy Chi,nElizabeth Chai Vasarhelyi","Jimmy Chin,Elizabeth Chai Vasarhelyi"
6001.director,. Blash,M. Blash
897.review_count,"341 user,289 crtiic","341 user,289 critic"
2330.filming_locations,SA,USA
400.id,tt00940r06,tt0094006
3589.filming_locations,"Los Angeles, Californi, USA","Los Angeles, California, USA"
703.filming_locations,"Montreal, Qébec, Canada","Montreal, Québec, Canada"
330.director,Ridle Scott,Ridley Scott
5772.director,Clin tEastwood,Clint Eastwood
277.release_date,1 August 1947 x(USA),1 August 1947 (USA)
2916.casting,"BrendanF raser,Leslie Mann,Thomas Haden Church,Richard Roundtree,Greg Cruttwell,Abraham Benrubi,Holland Taylor,Kelly Miller,John Bennett Perry,John Cleese,Michael Chinyamurindi,Abdoulaye NGom,Lydell M. Cheshier,Keith Scott,Spencer Garrett","Brendan Fraser,Leslie Mann,Thomas Haden Church,Richard Roundtree,Greg Cruttwell,Abraham Benrubi,Holland Taylor,Kelly Miller,John Bennett Perry,John Cleese,Michael Chinyamurindi,Abdoulaye NGom,Lydell M. Cheshier,Keith Scott,Spencer Garrett"
6644.director,Jago Mundhra,Jag Mundhra
6508.description,About the life and work of controversital American Jewish academic Norman Finkelstein.,About the life and work of controversial American Jewish academic Norman Finkelstein.
5212.id,tt17a34063,tt1734063
5011.name,"O Brother,W here Art Thou?","O Brother, Where Art Thou?"
1594.id,tt005z3977,tt0053977
324.review_count,"45 usr,23 critic","45 user,23 critic"
2420.release_date,20 June 1997 (USAx),20 June 1997 (USA)
778.duration,11j2 min,112 min
3458.filming_locations,"olorado Street Bridge, Pasadena, California, USA","Colorado Street Bridge, Pasadena, California, USA"
1500.genre,"Animation,Adevnture,Drama","Animation,Adventure,Drama"
538.actors,"Sam Rockwell,Dew Barrymore,George Clooney","Sam Rockwell,Drew Barrymore,George Clooney"
3320.language,nglish,English
5414.actors,"Luke Evans,Gary rGubbs,Adelaide Clemens","Luke Evans,Gary Grubbs,Adelaide Clemens"
6214.review_count,"19 user,37 ecritic","19 user,37 critic"
568.language,Englrish,English
6532.filming_locations,dNULL,NULL
3111.country,"Italy,UA","Italy,USA"
6876.actors,"Dudley Moore,Nastassja Knski,Armand Assante","Dudley Moore,Nastassja Kinski,Armand Assante"
3816.country,"pain,USA","Spain,USA"
6485.review_count,"168 user,164c ritic","168 user,164 critic"
4836.language,yEnglish,English
3494.review_count,"46 user,34 crsitic","46 user,34 critic"
4762.actors,"Nick Nolte,Siszsy Spacek,John Heard","Nick Nolte,Sissy Spacek,John Heard"
7239.director,David tSeinberg,David Steinberg
3750.genre,"Comedy,rama","Comedy,Drama"
264.review_count,"633 user,553 ritic","633 user,553 critic"
3441.description,The memories & skills of a deceased CIA agent arei mplanted into an unpredictable and dangerous convict.,The memories & skills of a deceased CIA agent are implanted into an unpredictable and dangerous convict.
6935.review_count,"25 user,30 cirtic","25 user,30 critic"
866.duration,87 mni,87 min
4240.release_date,1b6 June 1978 (USA),16 June 1978 (USA)
6833.id,tbt3962848,tt3962848
5079.genre,"Comedy,Actwion","Comedy,Action"
440.duration,81w min,81 min
4910.genre,"Adventuer,Biography,Drama","Adventure,Biography,Drama"
1217.director,Howard aHwks,Howard Hawks
1000.review_count,"300 usegr,107 critic","300 user,107 critic"
17.country,"USA,Germany,Jsapan,UK","USA,Germany,Japan,UK"
1460.director,arald Zwart,Harald Zwart
6546.country,"Italy,Blegium,USA","Italy,Belgium,USA"
5916.language,"English,Frenhc","English,French"
2927.actors,"Tom Hanks,Bruce Dern,Carrie Fsiher","Tom Hanks,Bruce Dern,Carrie Fisher"
3261.review_count,"13 usr,16 critic","13 user,16 critic"
1653.review_count,"139 ugser,59 critic","139 user,59 critic"
4105.name,Knids,Kids
1067.actors,"Anne Bechsgaard,Gregory Berns,Roy Bhlanchard","Anne Bechsgaard,Gregory Berns,Roy Blanchard"
769.genre,"Drama,Horror,cSi-Fi","Drama,Horror,Sci-Fi"
6452.creator,JamesGlickenhaus,James Glickenhaus
5520.genre,"Animation,Action,Adventrue","Animation,Action,Adventure"
3804.casting,"Jeff Davis,Heather Langenkamp,Miko Hughes,Matt Winston,Rob LaBelle,David Newsom,Wes Craven,Marianne Maddalena,Gretchen Oehler,Tracy Middendorf,Cully Fredricksen,Bodhi Elfuman,Sam Rubin,Robert Englund,Claudia Haro","Jeff Davis,Heather Langenkamp,Miko Hughes,Matt Winston,Rob LaBelle,David Newsom,Wes Craven,Marianne Maddalena,Gretchen Oehler,Tracy Middendorf,Cully Fredricksen,Bodhi Elfman,Sam Rubin,Robert Englund,Claudia Haro"
4988.casting,"Dwayne Johnson,Ian McShane,John Hurt,Rufus Sewell,Akself Hennie,Ingrid Bolsø Berdal,Reece Ritchie,Joseph Fiennes,Tobias Santelmann,Peter Mullan,Rebecca Ferguson,Isaac Andrews,Joe Anderson,Stephen Peacocke,Nicholas Moss","Dwayne Johnson,Ian McShane,John Hurt,Rufus Sewell,Aksel Hennie,Ingrid Bolsø Berdal,Reece Ritchie,Joseph Fiennes,Tobias Santelmann,Peter Mullan,Rebecca Ferguson,Isaac Andrews,Joe Anderson,Stephen Peacocke,Nicholas Moss"
6807.duration,86t min,86 min
722.duration,57 min,75 min
130.id,tt0088993,tt1610996
7046.genre,yThriller,Thriller
3500.casting,"Steve Coogan,Catherine Keener,Joseph Julian Soria,Skylar Astin,Phoebe Strole,Melonie Diaz,Arnie Pantoja,Michael Esparza,Natalie Amenula,Marshall Bell,David Arquette,Elisabgeth Shue,Amy Poehler,Shea Pepe,Marco Rodríguez","Steve Coogan,Catherine Keener,Joseph Julian Soria,Skylar Astin,Phoebe Strole,Melonie Diaz,Arnie Pantoja,Michael Esparza,Natalie Amenula,Marshall Bell,David Arquette,Elisabeth Shue,Amy Poehler,Shea Pepe,Marco Rodríguez"
6630.id,tt1269717***,tt1269717
6327.language,Engleish,English
661.casting,"Jack Nicholson,Stephen Dorff,Jennifer Lopez,Judy Davis,Michael Caine,Harold Perrineau,Robyn Peterson,Mike Starr,John Seitz,Marc Macaulay,Dan Daily,Marta Velasco,Thom Chirstopher,Mario Ernesto Sánchez,John Hackett","Jack Nicholson,Stephen Dorff,Jennifer Lopez,Judy Davis,Michael Caine,Harold Perrineau,Robyn Peterson,Mike Starr,John Seitz,Marc Macaulay,Dan Daily,Marta Velasco,Thom Christopher,Mario Ernesto Sánchez,John Hackett"
4519.director,Carl rFanklin,Carl Franklin
1422.language,Englsh,English
6466.creator,"Greg Lmatter,George Saunders","Greg Latter,George Saunders"
7245.creator,Stee Gordon,Steve Gordon
70.duration,9 min,79 min
2298.director,Lawrence Kadsan,Lawrence Kasdan
306.filming_locations,"Coronado Beacbh, Coronado, California, USA","Coronado Beach, Coronado, California, USA"
6948.name,My Science Prfoject,My Science Project
2870.casting,"Chevy qChase,Beverly D'Angelo,Randy Quaid,Ethan Embry,Marisol Nichols,Miriam Flynn,Shae D'lyn,Wayne Newton,Siegfried Fischbacher,Roy Horn,Wallace Shawn,Sid Caesar,Julio Oscar Mechoso,Sly Smith,Julia Sweeney","Chevy Chase,Beverly D'Angelo,Randy Quaid,Ethan Embry,Marisol Nichols,Miriam Flynn,Shae D'lyn,Wayne Newton,Siegfried Fischbacher,Roy Horn,Wallace Shawn,Sid Caesar,Julio Oscar Mechoso,Sly Smith,Julia Sweeney"
962.id,tt01134t97,tt0113497
4139.creator,"Debora Curtis,Matt Greenhalgh","Deborah Curtis,Matt Greenhalgh"
5799.release_date,25 Novembe 2009 (USA),25 November 2009 (USA)
4672.actors,"Greta Garbo,Robert Taylor,Lijonel Barrymore","Greta Garbo,Robert Taylor,Lionel Barrymore"
6539.release_date,NULL***,NULL
1739.id,tt0189107,tt0181907
1010.casting,"Jackie Chan,Amber Valletta,Madeline Carroll,Will Shadley,Alina Foley,Magnús Scheving,Billy Ray Cyrus,George Lopez,Katherine Boecher,Mia Stallard,Maverick McWrilliams,Quinn Mason,Margaret Murphy,Esodie Geiger,Arron Shiver","Jackie Chan,Amber Valletta,Madeline Carroll,Will Shadley,Alina Foley,Magnús Scheving,Billy Ray Cyrus,George Lopez,Katherine Boecher,Mia Stallard,Maverick McWilliams,Quinn Mason,Margaret Murphy,Esodie Geiger,Arron Shiver"
5528.director,Dal eRosenbloom,Dale Rosenbloom
952.id,tt0477347***,tt0477347
7147.director,Edmund Gulding,Edmund Goulding
4438.description,"During World War II, an American destroyer meets a German -UBoat. Both captains are good ones, and the engagement lasts for a considerable time.","During World War II, an American destroyer meets a German U-Boat. Both captains are good ones, and the engagement lasts for a considerable time."
487.casting,"Priscilla Lane,Robert Cummings,Otto Kruger,Aljan Baxter,Clem Bevans,Norman Lloyd,Alma Kruger,Vaughan Glaser,Dorothy Peterson,Ian Wolfe,Frances Carson,Murray Alper,Kathryn Adams,Pedro de Cordoba,Billy Curtis","Priscilla Lane,Robert Cummings,Otto Kruger,Alan Baxter,Clem Bevans,Norman Lloyd,Alma Kruger,Vaughan Glaser,Dorothy Peterson,Ian Wolfe,Frances Carson,Murray Alper,Kathryn Adams,Pedro de Cordoba,Billy Curtis"
4178.filming_locations,"Brooklyn, cNew York, USA","Brooklyn, New York, USA"
6942.release_date,July 1959 U(SA),July 1959 (USA)
3256.country,"USA,Germny","USA,Germany"
1070.creator,Greg Whixteley,Greg Whiteley
4510.casting,"Natasha Richardson,Holmes Osborne,Billy Bob Thornton,Patrick Swayze,Charlize Theron,Billy O'Sullivan,Galvin Chapmany,Kelsey Chapman,Cleo King,Chelcie Ross,Brent Briscoe,Mark Fauser,Aszue Wilson,Hody Porterfield,Jo Harvey Allen","Natasha Richardson,Holmes Osborne,Billy Bob Thornton,Patrick Swayze,Charlize Theron,Billy O'Sullivan,Galvin Chapman,Kelsey Chapman,Cleo King,Chelcie Ross,Brent Briscoe,Mark Fauser,Aszue Wilson,Hody Porterfield,Jo Harvey Allen"
4488.actors,"Henry Fonda,Alice Brday,Marjorie Weaver","Henry Fonda,Alice Brady,Marjorie Weaver"
2253.language,Eanglish,English
193.duration,64 mzin,64 min
2974.language,Englsh,English
3454.filming_locations,"Sudbury, Ontario Canada","Sudbury, Ontario, Canada"
76.id,tt0032484,tt0023406
2033.description,"A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a sdtory.","A spoiled heiress, running away from her family, is helped by a man who is actually a reporter in need of a story."
1130.review_count,"241 user,65 crtiic","241 user,65 critic"
3525.duration,12 min,129 min
4237.description,A robbery homicide investigation triggers a series of events that will cause a corrupt LAPD ofwficer to question his tactics.,A robbery homicide investigation triggers a series of events that will cause a corrupt LAPD officer to question his tactics.
2115.filming_locations,"Durango, Mexiuco","Durango, Mexico"
4448.duration,115 mni,115 min
558.description,The Muppet characters tell their version of the classi tale of an old and bitter miser's redemption on Christmas Eve.,The Muppet characters tell their version of the classic tale of an old and bitter miser's redemption on Christmas Eve.
6326.id,tt285m7196,tt2857196
804.casting,"Michael Corcoran,Kenneth Freeman,Alexis Jxones,Fred Jones","Michael Corcoran,Kenneth Freeman,Alexis Jones,Fred Jones"
61.id,tt0032484,tt3316948
333.casting,"Tom Berenger,Mimi Rogers,Lorraine Bracco,Jerry Orbach,John eRubinstein,Andreas Katsulas,Tony DiBenedetto,James E. Moriarty,Mark Moses,Daniel Hugh Kelly,Harley Cross,Joanne Baron,Anthony Bishop,David Berman,Sharon K. Brecke","Tom Berenger,Mimi Rogers,Lorraine Bracco,Jerry Orbach,John Rubinstein,Andreas Katsulas,Tony DiBenedetto,James E. Moriarty,Mark Moses,Daniel Hugh Kelly,Harley Cross,Joanne Baron,Anthony Bishop,David Berman,Sharon K. Brecke"
6223.language,Egnlish,English
2289.country,"USA,Jpaan","USA,Japan"
2109.description,The plot is unknown at tihs time.,The plot is unknown at this time.
2840.name,Treading Places,Trading Places
2856.review_count,"8 user,16 ritic","8 user,16 critic"
993.release_date,15 July 1983 (US)A,15 July 1983 (USA)
1717.country,UA,USA
6825.id,tt275b5016,tt2755016
5354.country,"USA,NorwayIndia","USA,Norway,India"
34.id,tt0054215,tt0064418
209.id,tt0088993,tt0454848
5924.filming_locations,"Brighton, Eat Sussex, England, UK","Brighton, East Sussex, England, UK"
647.country,eUSA,USA
1734.release_date,Februar y2016 (USA),February 2016 (USA)
1904.release_date,8 October 1976 (US)A,8 October 1976 (USA)
4251.duration,119 mlin,119 min
537.director,Tom cCarthy,Tom McCarthy
678.genre,"Draam,Romance","Drama,Romance"
5283.director,Alexadnre Aja,Alexandre Aja
1481.director,TiborH ernádi,Tibor Hernádi
4686.name,The rGey,The Grey
2539.director,LeRoy cDonald,LeRoy McDonald
2923.review_count,"94user,31 critic","94 user,31 critic"
1048.release_date,7 April 1959 (USA),7 April 1995 (USA)
1592.duration,71 in,71 min
229.id,tt0088993,tt0063557
5082.description,"Con artist Gwen moves nto Newton's empty house without his knowledge, and begins setting up house posing as his new wife.","Con artist Gwen moves into Newton's empty house without his knowledge, and begins setting up house posing as his new wife."
2083.director,AngL ee,Ang Lee
565.duration,88 imn,88 min
2362.review_count,"d328 user,463 critic","328 user,463 critic"
6101.genre,"Biography,Drama,Histoy","Biography,Drama,History"
5176.country,UAS,USA
7079.actors,"Ross Partridge,Steve Zissis,reta Gerwig","Ross Partridge,Steve Zissis,Greta Gerwig"
468.id,tt0014238,tt0041238
734.review_count,"249 user,310 crittic","249 user,310 critic"
2005.duration,110 main,110 min
6757.id,tt2226630***,tt2226630
201.release_date,21 October 1983 (USbA),21 October 1983 (USA)
6174.creator,Robrt Duvall,Robert Duvall
4878.review_count,"499 user,k101 critic","499 user,101 critic"
4456.country,aUSA,USA
1252.actors,"Anika Noni Rose,Keith David,Oprah iWnfrey","Anika Noni Rose,Keith David,Oprah Winfrey"
1780.language,"English,ItalianLatin","English,Italian,Latin"
7203.director,David Millr,David Miller
4336.id,ttm0027977,tt0027977
5910.country,UdSA,USA
3295.casting,"Sean Connery,Michael Caine,Christpher Plummer,Saeed Jaffrey,Doghmi Larbi,Jack May,Karroom Ben Bouih,Mohammad Shamsi,Albert Moses,Paul Antrim,Graham Acres,The Blue Dancers of Goulamine,Shakira Caine","Sean Connery,Michael Caine,Christopher Plummer,Saeed Jaffrey,Doghmi Larbi,Jack May,Karroom Ben Bouih,Mohammad Shamsi,Albert Moses,Paul Antrim,Graham Acres,The Blue Dancers of Goulamine,Shakira Caine"
6424.review_count,"1 user,19 qcritic","1 user,19 critic"
1723.casting,"Julia Roberts,Kirsten Dunst,Julia Stiles,Maggie Gyllenhaal,Ginnifer Goodwin,Dominc West,Juliet Stevenson,Marcia Gay Harden,John Slattery,Marian Seldes,Donna Mitchell,Terence Rigby,Jennie Eisenhower,Leslie Lyles,Laura Allen","Julia Roberts,Kirsten Dunst,Julia Stiles,Maggie Gyllenhaal,Ginnifer Goodwin,Dominic West,Juliet Stevenson,Marcia Gay Harden,John Slattery,Marian Seldes,Donna Mitchell,Terence Rigby,Jennie Eisenhower,Leslie Lyles,Laura Allen"
296.description,"jA film that explores the dark and miserable town, Basin City, and tells the story of three different people, all caught up in violent corruption.","A film that explores the dark and miserable town, Basin City, and tells the story of three different people, all caught up in violent corruption."
5548.description,"A grieving father in a downward spiral stumbles across a box of his recently deceased son's demo tapes and lyrics. Shocked by the discovery ofthis unknown talent, he forms a band in the hope of finding some catharsis.","A grieving father in a downward spiral stumbles across a box of his recently deceased son's demo tapes and lyrics. Shocked by the discovery of this unknown talent, he forms a band in the hope of finding some catharsis."
4928.duration,1c19 min,119 min
3187.country,UAS,USA
1384.director,Orson elles,Orson Welles
3182.director,Noah Baumach,Noah Baumbach
2206.country,"USA,Autsralia","USA,Australia"
1684.description,"The Rugrats travel to Paris, France, where Chuckie hopes to find a new mother and keep his father from marryign an evil business woman.","The Rugrats travel to Paris, France, where Chuckie hopes to find a new mother and keep his father from marrying an evil business woman."
83.id,tt0032484,tt0058104
6828.release_date,22 December 2000 (UAS),22 December 2000 (USA)
4388.review_count,"13 user,4 criic","13 user,4 critic"
4975.description,Rio Grande akes place after the Civil War when the Union turned their attention towards the Apaches. Union officer Kirby Yorke is in charge of an outpost on the Rio Grande in which he is ...,Rio Grande takes place after the Civil War when the Union turned their attention towards the Apaches. Union officer Kirby Yorke is in charge of an outpost on the Rio Grande in which he is ...
1885.genre,"Drama,MysteryT,hriller","Drama,Mystery,Thriller"
4223.actors,"Matt Damon,rew Barrymore,Bill Pullman","Matt Damon,Drew Barrymore,Bill Pullman"
4145.name,Little Darings,Little Darlings
1400.filming_locations,"Los Angeels, California, USA","Los Angeles, California, USA"
5163.name,White Chickhs,White Chicks
1076.duration,71 mmin,71 min
1312.filming_locations,ULL,NULL
7021.review_count,"13u ser,14 critic","13 user,14 critic"
2799.id,tt0120r764,tt0120764
4871.review_count,"126 user,15j3 critic","126 user,153 critic"
2543.review_count,"100 uer,110 critic","100 user,110 critic"
5562.filming_locations,"Ausitn, Texas, USA","Austin, Texas, USA"
901.language,Enlish,English
4789.id,t3659388,tt3659388
2922.release_date,17 Septembe r2004 (USA),17 September 2004 (USA)
4953.director,Hacrry Winer,Harry Winer
5575.review_count,"12 user,1 cbritic","12 user,1 critic"
6240.country,"USAa,France","USA,France"
2837.description,A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliesns have taken over the Earth.,A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the Earth.
7207.genre,"Comedy,Drama,oRmance","Comedy,Drama,Romance"
5842.review_count,"165 user,331 cirtic","165 user,331 critic"
6218.actors,"Eric Jacobus,Andy Nyman,Steafnie Wood","Eric Jacobus,Andy Nyman,Stefanie Wood"
225.id,tt0054215,tt0067334
2960.name,"Dude, Where's MyDog?!","Dude, Where's My Dog?!"
3151.casting,"Bill Cosby,Kimberly Russell,Denise Nicholas,Ian Bannen,Christine Ebersole,Barry Corbin,Salim Grant,Brooke Fontaine,Dakin Matthews,Dana Ashbrook,Omar Gooding,Raynor Scheine,Arnold Stang,Brian Stokes Mitchell,Lisa Mene Nemacheck***","Bill Cosby,Kimberly Russell,Denise Nicholas,Ian Bannen,Christine Ebersole,Barry Corbin,Salim Grant,Brooke Fontaine,Dakin Matthews,Dana Ashbrook,Omar Gooding,Raynor Scheine,Arnold Stang,Brian Stokes Mitchell,Lisa Mene Nemacheck"
4469.genre,"Action,Cirme,Thriller","Action,Crime,Thriller"
15.casting,"Michael Douglas,Sharon Stone,George Dzundza,Jenne Tripplehorn,Denis Arndt,Leilani Sarelle,Bruce A. Young,Chelcie Ross,Dorothy Malone,Wayne Knight,Daniel von Bargen,Stephen Tobolowsky,Benjamin Mouton,Jack McGee,Bill Cable","Michael Douglas,Sharon Stone,George Dzundza,Jeanne Tripplehorn,Denis Arndt,Leilani Sarelle,Bruce A. Young,Chelcie Ross,Dorothy Malone,Wayne Knight,Daniel von Bargen,Stephen Tobolowsky,Benjamin Mouton,Jack McGee,Bill Cable"
6085.description,Sometimes thebest man for the job is a teenage girl,Sometimes the best man for the job is a teenage girl
4520.country,UAS,USA
1456.actors,"Steve Carell,Moragn Freeman,Lauren Graham","Steve Carell,Morgan Freeman,Lauren Graham"
4079.description,A wrongfull yconvicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.,A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.
5777.creator,"Geore Lucas,Gloria Katz","George Lucas,Gloria Katz"
626.review_count,"2 user,2 rcitic","2 user,2 critic"
4230.language,"Englihs,Spanish","English,Spanish"
3034.id,tt004330,tt0043030
4547.director,Nicholas nRay,Nicholas Ray
7308.creator,"Eddie Murphry,Charlie Murphy","Eddie Murphy,Charlie Murphy"
2058.id,tt009139d6,tt0091396
1830.description,Boog's friends rally to bring him hoe from a Russian traveling circus.,Boog's friends rally to bring him home from a Russian traveling circus.
4445.creator,"Noha Baumbach,Oliver Berkman","Noah Baumbach,Oliver Berkman"
4598.release_date,11 Mrach 1944 (USA),11 March 1944 (USA)
5462.genre,"Action,Drama,Famiy","Action,Drama,Family"
6106.name,The Bible: In the eginning...,The Bible: In the Beginning...
3544.country,USrA,USA
2651.review_count,"19 0user,116 critic","190 user,116 critic"
4642.filming_locations,"Universal Studios - 100 Universal City Plaza, Universal City, Californifa, USA","Universal Studios - 100 Universal City Plaza, Universal City, California, USA"
4979.review_count,"8 use,5 critic","8 user,5 critic"
3654.genre,Docuentary,Documentary
3294.country,"UK,SUA","UK,USA"
3349.id,tt0419565,tt0415965
6543.genre,Darma,Drama
5635.genre,"Comedy,Musicaml","Comedy,Musical"
3383.review_count,"14 user,2 ritic","14 user,2 critic"
7128.actors,"Pauml Muni,Mary Astor,Aline MacMahon","Paul Muni,Mary Astor,Aline MacMahon"
7283.filming_locations,"Pizza Hut, 2941 W. Ipmerial Highway, Inglewood, California, USA","Pizza Hut, 2941 W. Imperial Highway, Inglewood, California, USA"
4373.review_count,"65 ser,43 critic","65 user,43 critic"
6009.country,UA,USA
7044.duration,80 mfin,80 min
2157.duration,113 gmin,113 min
4958.review_count,"53 user,x16 critic","53 user,16 critic"
3840.description,Two counterculture bikers travel fromq Los Angeles to New Orleans in search of America.,Two counterculture bikers travel from Los Angeles to New Orleans in search of America.
3689.name,This Is Where I Leaive You,This Is Where I Leave You
6409.duration,116 in,116 min
7338.genre,"Comxedy,Crime,Drama","Comedy,Crime,Drama"
5799.genre,"Action,Crime,Triller","Action,Crime,Thriller"
2593.description,"100 pounds overweight, loaded up on steroids and suffering from a deblitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb ...","100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb ..."
1024.review_count,"8 user,6 critci","8 user,6 critic"
63.id,tt0889671,tt0084516
4772.name,Eurocrime! The Italian Cpo and Gangster Films That Ruled the '70s,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s
2868.actors,"Scott Bakcula,Jasmine Guy,Natalie Cole","Scott Bakula,Jasmine Guy,Natalie Cole"
3809.description,Survivors of undead serial killer Freddy Krueger - who stalks his victims in their dreams - learn to take control of their own dreams in order ot fight back.,Survivors of undead serial killer Freddy Krueger - who stalks his victims in their dreams - learn to take control of their own dreams in order to fight back.
3955.genre,"SciF-i,Thriller","Sci-Fi,Thriller"
6704.filming_locations,"Columbs, Ohio, USA","Columbus, Ohio, USA"
5527.creator,"Gregory Poppen,Makr Twain","Gregory Poppen,Mark Twain"
1126.language,nglish,English
6387.duration,8t5 min,85 min
5153.actors,"Aaron Taylor-Johnson,Chloë Grace Moretz,Chrisopher Mintz-Plasse","Aaron Taylor-Johnson,Chloë Grace Moretz,Christopher Mintz-Plasse"
4159.language,Englsh,English
2258.casting,"Bill Pullman,Patricia Arquette,John Roselius,Louis Eppolito,Jenna Maetlind,Michael Massee,Robert Blake,Henry Rollins,Michael Shamus Wiles,Mink Stole,Leonard Termo,Ivory Ocean,Jack Kehler,David Byrd,nGene Ross","Bill Pullman,Patricia Arquette,John Roselius,Louis Eppolito,Jenna Maetlind,Michael Massee,Robert Blake,Henry Rollins,Michael Shamus Wiles,Mink Stole,Leonard Termo,Ivory Ocean,Jack Kehler,David Byrd,Gene Ross"
1348.filming_locations,"Walt Disney Studios, 500 South Buena Vista Street, Burbank, Californi,a USA","Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA"
6594.director,Richard Broosk,Richard Brooks
6453.creator,"Anen Marisse,Herb Freed","Anne Marisse,Herb Freed"
6641.release_date,9 January 2014 b(USA),9 January 2014 (USA)
6152.release_date,16 July 1999 (USAb),16 July 1999 (USA)
5931.language,"Eglish,Italian","English,Italian"
5250.id,tt0087759,tt0087795
6566.name,Falts,Faults
1660.filming_locations,ULL,NULL
5979.id,tt8048557,tt0848557
3445.release_date,0 April 2012 (USA),20 April 2012 (USA)
516.filming_locations,"Greystone Park & Mansion - 905 Loma Vsita Drive, Beverly Hills, California, USA","Greystone Park & Mansion - 905 Loma Vista Drive, Beverly Hills, California, USA"
5397.release_date,0 March 2006 (USA),10 March 2006 (USA)
1490.genre,"Comredy,Family,Fantasy","Comedy,Family,Fantasy"
5338.director,Danny Cwannon,Danny Cannon
5264.casting,"Jamie Lee Curtis,Brad Loree,Busta Rhymes,Bianca Kajlich,Sean Patrick Thomas,Daisy McCrackin,Katee Sackhoff,Luke Kirby,Thomas Ian Nicholas,Ryan Merriman,Tyra Banks,Billy Kay,Gus Lynch,Lorena Galen,Marisa Rudiak","Jamie Lee Curtis,Brad Loree,Busta Rhymes,Bianca Kajlich,Sean Patrick Thomas,Daisy McCrackin,Katee Sackhoff,Luke Kirby,Thomas Ian Nicholas,Ryan Merriman,Tyra Banks,Billy Kay,Gus Lynch,Lorena Gale,Marisa Rudiak"
5717.description,"A cruel but beautiful heiress screws over a hired carpenter, who later is thefirst one to find her when she gets amnesia. Looking for a little revenge he convinces her that she's his wife.","A cruel but beautiful heiress screws over a hired carpenter, who later is the first one to find her when she gets amnesia. Looking for a little revenge he convinces her that she's his wife."
4789.country,SA,USA
6273.review_count,"72 user,38 citic","72 user,38 critic"
1641.language,Englih,English
7087.filming_locations,NLL,NULL
5265.country,UAS,USA
3126.filming_locations,"Los Angeles, California, SUA","Los Angeles, California, USA"
562.release_date,8 Sepetember 1980 (Denmark),8 September 1980 (Denmark)
81.id,tt0889671,tt0018524
7237.filming_locations,"Los Angeles, Calfornia, USA","Los Angeles, California, USA"
5680.duration,83 bmin,83 min
55.id,tt0088993,tt0172493
1592.director,James Algpar,James Algar
1450.language,nEglish,English
5623.country,SA,USA
246.duration,23 min,123 min
6016.description,"A crash landing leaves Kitai Raige and his father Cypher stranded on Earth a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help.","A crash landing leaves Kitai Raige and his father Cypher stranded on Earth, a millennium after events forced humanity's escape. With Cypher injured, Kitai must embark on a perilous journey to signal for help."
382.review_count,"19user,20 critic","19 user,20 critic"
5775.genre,"Comeyd,Drama","Comedy,Drama"
1711.duration,NLL,NULL
1135.duration,90m in,90 min
6815.duration,102 imn,102 min
